protocol,domain_name,address,long_url,having_@_symbol,redirection_//_symbol,prefix_suffix_seperation,sub_domains,having_ip_address,shortening_service,https_token,abnormal_url,web_traffic,domain_registration_length,age_of_domain,dns_record,statistical_report
http,www.raise-your-sites.co.uk,,0,0,0,1,2,0,0,1,1,1,1,1,1,0
http,www.reinventbusiness.com,,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.rainstormconsulting.com,,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.resortwebmarketing.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.rbimedia.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.receptional.com,,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.rankhigh.net,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.redzoneglobal.net,,0,0,0,0,0,0,0,1,1,1,1,1,1,1
http,www.raisemyrank.com,,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.registereverywhere.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.rankingman.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.rankforsales.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.econnects.net,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.rankmagic.com,,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.relevanttraffic.com,,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.ranks.nl,consultancy/,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.ranbury.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.rugles.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.redlineseo.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.refreshweb.com,,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.rstwebsolutions.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.reidtechnologies.ca,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.rtproservices.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.room214.com,,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.seo-websitepromotion.com,,0,0,0,1,0,0,0,1,1,1,1,1,1,0
http,www.rankuno.com,,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.roadmap-placement.com,,0,0,0,1,0,0,1,1,1,1,1,1,1,0
http,www.rimmkaufman.com,,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.rossjackson.co.uk,,0,0,0,0,2,0,0,1,1,1,1,1,1,0
http,www.raspberrymarketing.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.ranksubmit.com,,0,0,0,0,0,0,1,1,1,1,1,1,1,0
http,www.rankhigh.biz,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.top-search-engine-ranking.co.uk,,0,0,0,1,2,0,0,1,1,1,1,1,1,1
http,www.rapidblue.co.uk,,0,0,0,0,2,0,0,1,1,1,1,1,1,1
http,www.ringjohn.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,riseinteractive.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.group41.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,1
http,www.sagerock.com,,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.submit-url.net,,0,0,0,1,0,0,0,1,1,1,1,1,1,1
http,www.searchengineer.co.uk,,0,0,0,0,2,0,0,1,1,1,1,1,1,0
http,www.submission-pro.com,,0,0,0,1,0,0,0,1,1,1,1,1,1,0
http,www.searchenginedesign.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.submit-pro.com,,0,0,0,1,0,0,0,1,1,1,1,1,1,0
http,www.sixtop.co.uk,,0,0,0,0,2,0,0,1,1,1,1,1,1,0
http,www.spiderbait.com,,0,0,0,0,0,0,1,1,1,1,1,1,1,0
http,www.searchintelligence.ca,,0,0,0,0,0,0,0,1,1,1,1,1,1,1
http,www.singlethrow.com,,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.sitelynx.com,,0,0,0,0,0,0,1,1,1,2,1,1,1,0
http,www.searchengineserious.co.uk,,0,0,0,0,2,0,0,1,1,1,1,1,1,0
http,www.submitnet.net,,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.searchsummit.com,,0,0,0,0,0,0,1,1,1,2,1,1,1,0
http,www.searchenginewiz.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,1
http,www.slickwebz.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.searchenginetechnologies.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,1
http,www.seoanalysis.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.searchenginepatrol.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.searchanalysts.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.sitesolutions.com,,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.stickyeyes.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.skipechert.com,,0,0,0,0,0,0,1,1,1,1,1,1,1,0
http,www.sitepropel.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.searchenginepeople.com,,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,www.submit-away.com,,0,0,0,1,0,0,0,1,1,1,1,1,1,0
http,www.submitawebsite.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.superwebsitepromotion.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,1
http,www.successpromotions.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.siteblaster.co.uk,,0,0,0,0,2,0,0,1,1,1,1,1,1,1
http,www.searchinnovation.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.submittoday.com,,0,0,0,0,0,0,0,1,1,2,1,1,1,1
http,www.searchmar.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.seoinc.com,,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.foryoursoft.com,hypercalendar/,0,0,0,0,0,0,1,1,1,2,1,1,1,0
http,www.mdesoft.com,home_eng.htm,0,0,0,0,0,0,1,1,1,2,1,1,1,0
http,contactplus.com,products/freestuff/task.htm,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.cotton100.com,,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.inklineglobal.org,products/vdp/,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.sharewaresolutions.com,html/calendar.html,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.amfsoftware.com,windows/amfpim.html,0,0,0,0,0,0,0,1,1,1,1,1,1,1
http,www.idealcs.com,calendar/,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.zabaware.com,assistant/index.html,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,compunac.homestead.com,index.html,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.calendarmine.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.hammersoftware.com,calendar.html,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.calendarscope.com,,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.zb2000.com,acecalendar.htm,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.daansystems.com,daancalendar/,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,hotshift.tripod.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.twesley.com,~shiftcal/,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.naturcalendar.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.calnique.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.wallpaper-calendar.com,,0,0,0,1,0,0,0,1,1,1,1,1,1,0
http,www.vaxtech.com,birthday-reminder.htm,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.srosoftware.com,sro_bc.htm,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.cm-soft.net,index1.html,0,0,0,1,0,0,0,1,1,1,1,1,1,0
http,www.ecrew.org,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.softshape.com,cham/,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.dummysoftware.com,clockdummy.html,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.cheqsoft.com,timesown.html,0,0,0,0,0,0,1,1,1,2,1,1,1,0
http,www.uk-software.com,speakingclock.htm,0,0,0,1,0,0,0,1,1,1,1,1,1,0
http,www.dillobits.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,1
http,ourworld.compuserve.com,homepages/anithmi/cyclocke.htm,0,0,0,0,0,0,0,1,1,2,1,1,1,1
http,www.atomtime.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,1
http,www.mtnsys.com,pages/atomicclock.htm,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.paraben.com,html/clock2.html,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.kaska.demon.co.uk,,0,0,0,0,1,0,0,1,1,0,1,1,1,0
http,www.nestersoft.com,timeleft/,0,0,0,0,0,0,1,1,1,2,1,1,1,0
http,www.chemware.co.nz,tic.htm,0,0,0,0,2,0,0,1,1,2,1,1,1,0
http,www.blueprintsoftwareworks.com,atomsync/,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.hoursandminutes.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.hiclock.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.springcreeksoftware.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,timerecorder.51.net,,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.rayslab.com,atomic_clock/atomic_clock.html,0,0,0,0,0,0,0,1,1,1,1,1,1,1
http,www.info-pack.com,datetray/,0,0,0,1,0,0,0,1,1,1,1,1,1,0
http,www.lux-aeterna.com,clock/,0,0,0,1,0,0,0,1,1,2,1,1,1,0
http,www.enins.com,timesled/,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.acutesoftware.com.au,timer.html,0,0,0,0,2,0,0,1,1,2,1,1,1,0
http,www.timeutilites.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.nehuenmultimedia.com.ar,html/atomic_clock.html,0,0,0,0,2,0,0,1,1,1,1,1,1,1
http,www.softdemon.com,clock/,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.timezonesforpcs.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.xnotestopwatch.com,,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,visualversion.com,timebuddy/index.html,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.rpoint.com,pp/alarm-pro.aspx,0,0,0,0,0,0,1,1,1,1,1,1,1,0
http,www.lmhsoft.com,timesync/,0,0,0,0,0,0,1,1,1,2,1,1,1,0
http,www.vioio.com,mp3alarmclock.htm,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,littlemulticlock.com,littlemulticlock/files/littlemulticlock.html,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.shelltoys.com,speaking_clock/,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.basta.com,prodhoras.htm,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.elprime.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.atsync.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.12noon.com,,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.talkingtimekeeper.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.thecountdownclock.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.softros-tools.com,,0,0,0,1,0,0,0,1,1,1,1,1,1,0
http,www.saythetime.com,,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.utech.net.au,index.php?option=com_content&amp;task=category&amp;sectionid=1&amp;id=1&amp;itemid=50,1,0,0,0,2,0,0,1,1,1,1,1,1,1
http,www.loginor.qc.ca,index_e.html,0,0,0,0,2,0,0,1,1,1,1,1,1,0
http,www.azzcardfile.com,,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.mxac.com.au,dragonfly.htm,0,0,0,0,2,0,0,1,1,1,1,1,1,0
http,www.tgslabs.com,,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.gammadyne.com,sb.htm,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.encodeteam.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.msdsoft.com,agenda/eng/index.htm,0,0,0,0,0,0,1,1,1,2,1,1,1,0
http,www.inklineglobal.org,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.neverforget.com,,0,0,0,0,0,0,1,1,1,1,1,1,1,0
http,www.cyber-matrix.com,prosched.html,0,0,0,1,0,0,1,1,1,1,1,1,1,0
http,www.1soft.com,aandb.html,0,0,0,0,0,0,1,1,1,2,1,1,1,0
http,www.ezoutliner.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.xreminder.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.inklineglobal.com,products/vdp/,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.wjjsoft.com,,0,0,0,0,0,0,1,1,1,2,1,1,1,0
http,www.personalmicrocosms.com,html/32bit.html,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.pollensoftware.com,task-o-matic/,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.angelfire.com,ia/anniversary/,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,www.bitsmithsoft.com,,0,0,0,0,0,0,1,1,1,2,1,1,1,0
http,www.mynotescenter.com,,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.csoftlab.com,,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.cancellieri.org,pmo_index.htm,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,softnote.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.denverresearch.com,pim/home.shtml,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.jsoftconsulting.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.cancellieri.org,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.winpim.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.cancellieri.org,apim_index.htm,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.freedomsoftware.net,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.joels-journal.com,,0,0,0,1,0,0,0,1,1,1,1,1,1,1
http,www.pimone.com,,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.angelicsoftware.com,,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.freedomsoftware.net,notebook.html,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.geocities.com,angelicangelsnf/,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,home.insightbb.com,~bastshaman/index.html,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.bedoroses.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.angelfire.com,ms/brikalacy/,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,castleglen.homestead.com,intro.html,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,catnipkids.homestead.com,cattery.html,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.geocities.com,demiaracats/cattery.html,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,www.geocities.com,himalayancats2000/index.html,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,everdreamhimalayan.tripod.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.fancyfriends.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.geocities.com,fluffydreamscatteryca/index.html,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,www.furpleasure.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,godzanointed4him.homestead.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.geocities.com,himicats/,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,www.itikat.com,,0,0,0,0,0,0,1,1,1,1,1,1,1,0
http,www.geocities.com,labonita_persians/,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,www.leclubfur.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.geocities.com,luvhavencats/,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,sulebrity.homestead.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.geocities.com,sunnylakes/,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,home19.inet.tele.dk,teahs/,0,0,0,0,2,0,0,1,1,2,1,1,1,1
http,www.tinyjewels.homestead.com,index.html,0,0,0,0,2,0,0,1,1,1,1,1,1,0
http,www.whisperwoodcats.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.yewcats.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.geocities.com,milhorn2002/index.html,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,www.pawsandpurrscattery.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,home.earthlink.net,~sandypaws/,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,playwickeycats.com,index.shtml#top,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.ristokat.com,,0,0,0,0,0,0,1,1,1,1,1,1,1,0
http,www.catteryrow.com,pacificpurr/index.html,0,0,0,0,0,0,0,1,1,1,1,1,1,1
http,www.geocities.com,paisleypaws/,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,radzacatz.homestead.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.members.tripod.com,izshe/,0,0,0,0,2,0,0,1,1,0,1,1,1,0
http,www.sunstreamcats.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,1
http,www.himmikatz.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.geocities.com,fuzzy_britches1/fuzzybritches.html,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.ma-liakatz.com,,0,0,0,1,0,0,0,1,1,1,1,1,1,1
http,www.ieasysite.com,sunshinezzz,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.pointedpurrs.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,1
http,www.geocities.com,kitties2luv/,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,www.geocities.com,angelpawscattery2003/index.html,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,www.geocities.com,sunnybrookkittens/,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,www.geocities.com,heavenlymews/,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,www.purfectkittypersians.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,1
http,www.geocities.com,maxnkoko/index.html,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,www.grovewoodcats.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.lechatpaws.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,1
http,kisancats.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,1
http,www.lakehyco.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,webpages.charter.net,sassipurrs/,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,rumscott.homestead.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,sunshinezzz.ieasysite.com,,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.ozemail.com.au,~ebunny,0,0,0,0,2,0,0,1,1,2,1,1,1,0
http,planeta.terra.com.br,lazer/gatilmiragem,0,0,0,0,2,0,0,1,1,0,1,1,1,0
http,www.blazestar.com.br,,0,0,0,0,2,0,0,1,1,2,1,1,1,0
http,www.himalayan.org,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.geocities.com,area51/dreamworld/9882/index.html,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,www.cfainc.org,breeds/profiles/persian-him.html,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.aaceinc.org,pages/breeds/him.htm,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,p.webring.com,hub?ring=himi,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.cfainc.org,breeds/profiles/japanese.html,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.breedlist.com,japanese-bobtail-breeders.html,0,0,0,0,0,0,1,1,1,1,1,1,1,0
http,www.japanesebobtails.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.cfainc.org,breeds/profiles/articles/japanese.html,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.fanciers.com,breed-faqs/japanese-bobtail-faq.html,0,0,0,0,0,0,0,1,1,2,1,1,1,0
http,www.catchicats.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.kiddlyn.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.angelfire.com,il3/jakoi/,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,www.sailbourne.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.janipurr.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.geocities.com,kurisumasu_jbt/,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,members.shaw.ca,jbobtails/index.htm,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,www.solstans.co.uk,,0,0,0,0,2,0,0,1,1,1,1,1,1,1
http,www.goutokuji.com,,0,0,0,0,0,0,0,1,1,1,1,1,1,1
http,www.uvm.edu,~video/,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,learn.uvm.edu,focus/,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,www.uvm.edu,~gradcoll/,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,www.uvm.edu,academics/?page=grad.html&amp;sm=gm.html,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,www.uvm.edu,~histpres,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,www.uvm.edu,~biomed/,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,www.uvm.edu,~cnhs/,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,www.bsad.uvm.edu,,0,0,0,0,2,0,0,1,1,0,1,1,1,0
http,www.uvm.edu,~envprog/,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,www.uvm.edu,snr/,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,www.uvm.edu,snr/?page=master_phd_info/snr_doctor.html,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,www.uvm.edu,snr/?page=undergrads/enviro_sciences.html,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,www.uvm.edu,snr/?page=undergrads/forestry.html,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,www.uvm.edu,snr/?page=undergrads/natural_res.html,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,www.uvm.edu,snr/?page=undergrads/rec_management.html,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,www.uvm.edu,snr/?page=undergrads/wlfbio.html,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,www.uvm.edu,~dceweb/lane/,0,0,0,0,0,0,0,1,1,1,1,1,1,0
http,www.uvm.edu,~sacon/,0,0,0,0,0,0,0,1,1,0,1,1,1,0
http,www.uvm.edu,~ncow/,0,0,0,0,0,0,0,1,1,0,1,1,1,0
